"country","debt_id","portfolio_id","collector","comm_target","debt_age","age_bucket","sector","client_name","d_status","paying_accs","new_accs","debt_original_amount"
"Trinidad","15065633.T","103","Krishandai","66315","3.48","3 - 5 yrs","Communication","Novo Communications Limited","Active","Paying","Not New","1177.03"
"Trinidad","15065636.T","103","Krishandai","66315","2.64","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1438.76"
"Trinidad","15065638.T","103","Krishandai","66315","2.50","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","142.50"
"Trinidad","15065640.T","103","Krishandai","66315","3.19","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1085.00"
"Trinidad","15065643.T","103","Krishandai","66315","2.55","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","500.00"
"Trinidad","15065652.T","103","Krishandai","66315","2.52","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1165.01"
"Trinidad","15065654.T","103","Krishandai","66315","2.59","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","700.00"
"Trinidad","15065655.T","103","Krishandai","66315","2.65","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1457.00"
"Trinidad","15065656.T","103","Krishandai","66315","2.65","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1400.00"
"Trinidad","15065658.T","103","Krishandai","66315","2.41","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","995.00"
"Trinidad","15065660.T","103","Krishandai","66315","2.56","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","2722.50"
"Trinidad","15065662.T","103","Krishandai","66315","2.56","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","2027.00"
"Trinidad","15065670.T","103","Krishandai","66315","2.29","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","2182.51"
"Trinidad","15065675.T","103","Krishandai","66315","3.39","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","807.50"
"Trinidad","15065681.T","103","Krishandai","66315","2.27","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","266.25"
"Trinidad","15065699.T","103","Krishandai","66315","2.48","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1548.76"
"Trinidad","15065700.T","103","Krishandai","66315","2.65","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","2443.76"
"Trinidad","15065702.T","103","Krishandai","66315","2.90","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1157.50"
"Trinidad","15065704.T","103","Krishandai","66315","2.78","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","752.00"
"Trinidad","15065708.T","103","Krishandai","66315","3.02","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1095.00"
"Trinidad","15065716.T","103","Krishandai","66315","1.09","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","22408.38"
"Trinidad","15065723.T","103","Krishandai","66315","1.07","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","8213.98"
"Trinidad","15065725.T","103","Krishandai","66315","1.61","1 - 2 yrs","Banking","Genesis PII - Scotiabank","Active","Paying","Not New","54266.52"
"Trinidad","15065728.T","103","Krishandai","66315","2.44","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","1400.59"
"Trinidad","15065734.T","103","Krishandai","66315","1.36","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","61909.08"
"Trinidad","15065740.T","103","Krishandai","66315","123.22","Unknown","Banking","Genesis PII - Scotiabank","Active","Paying","Not New","6919.10"
"Trinidad","15065748.T","103","Krishandai","66315","2.32","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","15260.25"
"Trinidad","15065753.T","103","Krishandai","66315","123.22","Unknown","Banking","Genesis PII - Scotiabank","Active","Paying","Not New","11414.86"
"Trinidad","15065762.T","103","Krishandai","66315","3.04","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1530.00"
"Trinidad","15065779.T","103","Krishandai","66315","2.89","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1184.00"
"Trinidad","15065784.T","103","Krishandai","66315","2.30","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","4389.27"
"Trinidad","15065787.T","103","Krishandai","66315","1.96","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","5094.99"
"Trinidad","15065793.T","103","Krishandai","66315","2.56","2 - 3 yrs","Communication","Novo Communications Limited","Active","Paying","Not New","1678.78"
"Trinidad","15065795.T","103","Krishandai","66315","3.07","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1714.50"
"Trinidad","15065803.T","103","Krishandai","66315","123.22","Unknown","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","29762.02"
"Trinidad","15065804.T","103","Krishandai","66315","1.61","1 - 2 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","66119.95"
"Trinidad","15065805.T","103","Krishandai","66315","2.98","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1457.51"
"Trinidad","15065823.T","103","Krishandai","66315","3.28","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1400.00"
"Trinidad","15065826.T","103","Krishandai","66315","2.97","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1144.37"
"Trinidad","15065842.T","103","Krishandai","66315","2.85","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1060.51"
"Trinidad","15065844.T","103","Krishandai","66315","2.88","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1482.00"
"Trinidad","15065848.T","103","Krishandai","66315","2.71","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1996.00"
"Trinidad","15065856.T","103","Krishandai","66315","2.03","2 - 3 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","15010.28"
"Trinidad","15065866.T","103","Krishandai","66315","3.30","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1106.26"
"Trinidad","15065867.T","103","Krishandai","66315","2.84","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1235.00"
"Trinidad","15065871.T","103","Krishandai","66315","2.90","2 - 3 yrs","Communication","Novo Communications Limited","Active","Paying","Not New","610.00"
"Trinidad","15065873.T","103","Krishandai","66315","1.21","1 - 2 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","19579.10"
"Trinidad","15065875.T","103","Krishandai","66315","6.23","5 - 10 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","10540.06"
"Trinidad","15065877.T","103","Krishandai","66315","2.99","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","982.50"
"Trinidad","15065880.T","103","Krishandai","66315","2.81","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1075.00"
"Trinidad","15065883.T","103","Krishandai","66315","3.46","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1015.00"
"Trinidad","15065886.T","103","Krishandai","66315","2.43","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1195.01"
"Trinidad","15065907.T","103","Krishandai","66315","2.84","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","2120.03"
"Trinidad","15065910.T","103","Krishandai","66315","3.50","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1750.00"
"Trinidad","15065918.T","103","Krishandai","66315","2.55","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1300.00"
"Trinidad","15065925.T","103","Krishandai","66315","2.86","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","485.00"
"Trinidad","15065936.T","103","Krishandai","66315","2.98","2 - 3 yrs","Communication","Novo Communications Limited","Active","Paying","Not New","1400.00"
"Trinidad","15065939.T","103","Krishandai","66315","2.39","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","130.00"
"Trinidad","15065944.T","103","Krishandai","66315","3.62","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1022.50"
"Trinidad","15065945.T","103","Krishandai","66315","3.22","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1785.00"
"Trinidad","15065947.T","103","Krishandai","66315","3.39","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1326.26"
"Trinidad","15065948.T","103","Krishandai","66315","2.81","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1109.50"
"Trinidad","15065956.T","103","Krishandai","66315","3.33","3 - 5 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","980.00"
"Trinidad","15065963.T","103","Krishandai","66315","2.76","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","687.50"
"Trinidad","15065971.T","103","Krishandai","66315","1.54","1 - 2 yrs","Banking","SBTT TT NAL Project","Active","Paying","Not New","6315.32"
"Trinidad","15065974.T","103","Krishandai","66315","1.02","1 - 2 yrs","Banking","SBTT TT NAL Project","Active","Paying","Not New","25693.68"
"Trinidad","15066225.T","103","Krishandai","66315","1.09","1 - 2 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","6883.84"
"Trinidad","15066255.T","103","Krishandai","66315","1.47","1 - 2 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","69515.30"
"Trinidad","15066280.T","103","Krishandai","66315","2.07","2 - 3 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","28745.52"
"Trinidad","15066347.T","103","Krishandai","66315","1.90","1 - 2 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","78037.39"
"Trinidad","15066353.T","103","Krishandai","66315","123.22","Unknown","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","30069.03"
"Trinidad","15066358.T","103","Krishandai","66315","123.22","Unknown","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","48958.83"
"Trinidad","15066363.T","103","Krishandai","66315","1.06","1 - 2 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","56255.28"
"Trinidad","15066364.T","103","Krishandai","66315","1.23","1 - 2 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","58486.62"
"Trinidad","15066365.T","103","Krishandai","66315","1.23","1 - 2 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","80260.45"
"Trinidad","15066366.T","103","Krishandai","66315","2.18","2 - 3 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","58796.80"
"Trinidad","15066374.T","103","Krishandai","66315","2.65","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","1360.00"
"Trinidad","15066376.T","103","Krishandai","66315","2.24","2 - 3 yrs","Communication","Novo Communications Limited","Active","Non-paying","Not New","980.00"
"Trinidad","15066378.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","4121.18"
"Trinidad","15066379.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","2809.11"
"Trinidad","15066391.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1737.49"
"Trinidad","15066392.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1563.10"
"Trinidad","15066396.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1370.18"
"Trinidad","15066399.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1894.92"
"Trinidad","15066402.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Paying","Not New","3290.28"
"Trinidad","15066407.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","2205.10"
"Trinidad","15066411.T","103","Krishandai","66315","124.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","2564.81"
"Trinidad","15066412.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1470.48"
"Trinidad","15066413.T","103","Krishandai","66315","124.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","3158.10"
"Trinidad","15066414.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Paying","Not New","1332.20"
"Trinidad","15066416.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Paying","Not New","1548.77"
"Trinidad","15066418.T","103","Krishandai","66315","124.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","2014.74"
"Trinidad","15066419.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","2282.14"
"Trinidad","15066423.T","103","Krishandai","66315","124.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","3322.49"
"Trinidad","15066428.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Paying","Not New","1454.77"
"Trinidad","15066429.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","6529.05"
"Trinidad","15066433.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1489.98"
"Trinidad","15066439.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1571.18"
"Trinidad","15066440.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","2151.74"
"Trinidad","15066443.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1480.50"
"Trinidad","15066464.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","4335.15"
"Trinidad","15066473.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1630.13"
"Trinidad","15066474.T","103","Krishandai","66315","124.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1318.48"
"Trinidad","15066475.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","2215.40"
"Trinidad","15066476.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1554.35"
"Trinidad","15066483.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1930.24"
"Trinidad","15066486.T","103","Krishandai","66315","124.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","3385.31"
"Trinidad","15066495.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1839.21"
"Trinidad","15066499.T","103","Krishandai","66315","124.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1520.83"
"Trinidad","15066500.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","1911.56"
"Trinidad","15066504.T","103","Krishandai","66315","123.22","Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Paying","Not New","4236.18"
